,2011/7/1,2011/7/2,2011/7/3,2011/7/4,2011/7/5,2011/7/6,2011/7/7,2011/7/8,2011/7/9,2011/7/10,2011/7/11,2011/7/12,2011/7/13,2011/7/14,2011/7/15,2011/7/16,2011/7/17,2011/7/18,2011/7/19,2011/7/20,2011/7/21,2011/7/22,2011/7/23,2011/7/24,2011/7/25,2011/7/26,2011/7/27,2011/7/28,2011/7/29,2011/7/30,2011/7/31,2011/8/1,2011/8/2,2011/8/3,2011/8/4,2011/8/5,2011/8/6,2011/8/7,2011/8/8,2011/8/9,2011/8/10,2011/8/11,2011/8/12,2011/8/13,2011/8/14,2011/8/15,2011/8/16,2011/8/17,2011/8/18,2011/8/19,2011/8/20,2011/8/21,2011/8/22,2011/8/23,2011/8/24,2011/8/25,2011/8/26,2011/8/27,2011/8/28,2011/8/29,2011/8/30,平均值,方差,
10:29,2,0,3,0,2,4,2,0,4,0,2,2,3,2,0,3,3,2,0,1,1,0,0,0,1,3,1,0,1,1,6,0,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,2,1,0,0,2,1,5,2,2,1,3,1,1,2,
10:30,2,0,0,0,2,4,2,0,4,0,2,2,3,2,0,3,3,2,0,2,1,1,2,0,1,3,1,0,0,1,0,0,4,2,0,0,1,0,0,1,1,0,3,0,0,0,0,1,3,2,1,0,0,2,1,5,2,2,1,3,1,1,2,
10:31,2,0,0,0,2,4,3,0,4,0,2,2,3,2,0,3,3,2,0,3,1,1,2,0,1,3,1,0,0,1,0,0,4,2,0,0,1,0,0,1,1,0,3,0,0,0,0,1,3,2,1,0,0,2,1,5,2,2,1,3,1,1,2,
10:32,2,0,0,0,2,4,3,0,6,1,2,2,3,2,0,0,3,2,0,3,1,2,2,0,1,3,1,0,0,1,0,0,4,1,0,2,1,0,0,1,1,0,3,0,0,0,0,1,3,2,1,0,0,2,1,2,2,2,1,3,1,1,2,
10:33,2,0,0,0,2,4,3,0,6,1,2,2,3,2,0,0,3,2,0,3,1,2,2,0,1,3,1,0,0,1,0,0,4,1,0,2,1,0,0,1,1,0,3,0,0,0,0,1,3,4,1,0,0,2,1,2,2,2,1,3,4,1,2,
10:34,2,0,0,0,2,4,2,0,6,1,2,2,3,2,0,0,3,2,4,3,1,2,2,0,1,3,1,0,0,1,0,0,4,1,0,2,1,0,0,1,1,0,3,0,0,0,0,1,3,4,0,0,0,2,1,2,2,2,1,3,4,1,2,
10:35,2,0,0,0,4,4,2,0,2,1,2,2,3,1,0,0,3,2,4,3,1,2,3,1,1,3,1,0,0,1,0,0,4,1,0,2,2,0,0,1,1,0,3,0,0,0,0,1,3,6,0,0,0,4,1,2,2,2,1,3,1,1,2,
10:36,2,0,0,0,8,4,2,0,0,1,2,2,5,1,0,0,3,2,4,3,1,2,3,1,1,3,1,0,0,1,0,0,4,1,0,2,2,1,0,3,0,0,3,0,0,0,0,1,4,2,1,0,0,0,1,2,4,2,1,3,1,1,3,
10:37,2,0,0,0,8,4,2,0,4,1,2,2,5,1,0,0,3,2,4,1,1,2,3,1,1,0,1,0,0,2,0,0,4,1,0,2,2,1,0,3,0,0,3,0,1,0,0,1,3,2,2,0,0,0,1,2,0,2,1,3,1,1,2,
10:38,2,0,0,0,9,2,2,0,4,1,2,2,5,1,0,0,3,2,4,1,1,2,4,2,1,0,1,0,0,3,0,0,4,1,2,2,2,1,0,3,0,0,3,0,1,0,1,1,3,2,2,0,0,0,1,2,0,2,1,3,1,2,3,
10:39,2,0,0,0,7,2,2,0,4,2,2,2,5,1,0,0,3,3,5,1,1,2,4,2,1,0,1,0,0,3,0,0,4,1,2,2,2,2,0,3,1,0,3,0,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,3,1,1,2,
10:40,2,0,1,0,7,2,2,0,4,2,2,2,3,1,0,0,3,3,0,1,1,2,4,2,1,0,1,0,0,3,0,0,4,1,2,2,2,2,0,3,1,0,3,0,1,0,1,0,0,2,2,0,0,0,0,0,0,9,2,3,1,1,3,
10:41,2,0,1,0,7,2,2,0,4,2,2,2,3,1,0,0,3,1,0,1,1,2,4,2,1,0,1,0,2,3,0,0,3,0,2,2,2,2,2,3,1,0,3,0,1,0,1,0,0,2,2,0,0,0,0,0,0,9,1,3,1,1,3,
10:42,2,0,1,0,8,2,2,0,4,2,2,2,3,1,0,0,3,1,1,1,1,2,4,2,1,0,1,0,2,4,0,0,3,0,2,2,2,2,3,3,1,0,3,0,1,0,1,0,0,2,2,0,0,0,0,0,0,9,1,0,1,1,3,
10:43,2,0,2,0,8,2,2,0,4,2,2,2,4,1,0,1,3,1,1,1,1,2,4,2,1,0,1,0,2,4,0,0,0,0,2,2,2,2,3,3,1,3,4,0,1,0,1,0,0,2,3,0,0,0,0,1,0,9,1,0,1,2,3,
10:44,4,0,2,0,8,2,2,0,5,2,3,2,4,1,0,1,4,2,1,1,1,2,4,2,1,0,2,0,2,4,0,0,0,0,2,2,2,2,3,3,1,0,4,0,1,0,1,0,0,2,3,1,0,0,0,2,1,4,1,0,1,2,3,
10:45,4,0,2,0,8,2,0,0,0,2,3,2,4,1,0,1,2,2,1,1,1,2,4,6,1,0,2,0,2,2,2,0,0,0,2,2,2,2,3,3,1,0,4,0,1,0,1,0,0,2,3,1,0,0,0,5,1,8,1,1,1,2,3,
10:46,4,0,2,0,8,2,0,0,0,2,3,0,4,1,0,1,2,2,1,1,1,2,8,6,1,0,3,0,2,2,3,0,0,0,2,2,2,2,3,3,2,1,5,0,1,0,1,0,0,3,3,1,0,0,0,5,1,8,1,1,2,2,4,
10:47,4,0,2,0,8,2,0,0,0,2,3,0,4,1,0,1,2,2,2,1,0,2,8,6,1,1,1,0,2,2,3,0,0,0,2,2,2,2,3,3,2,1,5,0,1,0,1,0,1,3,3,1,0,0,0,5,1,8,1,1,2,2,4,
10:48,2,0,2,0,8,2,0,0,0,2,1,0,4,1,0,1,2,2,2,1,0,2,8,6,0,1,1,0,2,2,3,0,0,0,2,2,2,2,3,3,3,1,5,0,1,1,1,0,1,3,3,1,0,0,0,5,1,4,1,1,2,2,3,
10:49,2,0,2,0,8,0,0,0,0,2,1,0,4,1,0,1,2,2,2,1,0,2,8,6,0,1,2,1,2,2,4,0,0,0,2,2,2,2,3,3,3,1,5,2,1,1,1,0,1,3,3,1,0,0,2,5,2,4,1,1,2,2,3,
10:50,2,0,2,0,8,1,0,0,0,2,2,0,1,1,1,1,2,2,2,1,0,2,8,6,0,1,2,1,2,2,4,0,0,0,2,2,2,2,3,3,3,1,2,2,1,1,1,0,2,0,3,1,1,0,2,5,3,4,1,1,3,2,3,
10:51,2,0,2,0,8,1,1,1,0,2,2,0,1,1,1,1,2,2,2,1,0,2,8,6,0,1,2,1,2,2,4,0,0,0,2,2,2,2,3,3,3,1,2,2,1,2,1,0,2,0,4,1,1,0,2,6,3,4,1,1,3,2,3,
10:52,3,0,2,0,8,1,1,1,0,1,2,0,1,1,2,2,0,2,2,0,0,1,8,6,0,1,2,1,2,2,4,0,0,0,2,2,0,3,3,2,3,1,2,2,1,2,1,0,2,0,5,1,1,0,2,6,3,4,1,1,3,2,3,
10:53,4,0,2,1,8,1,1,1,0,1,2,0,1,1,2,3,0,2,2,1,0,1,8,6,0,1,2,1,2,4,4,0,0,0,2,0,0,3,3,2,3,1,2,2,1,2,1,1,2,0,5,1,1,0,2,6,3,4,1,1,3,2,3,
10:54,1,0,2,1,8,1,1,1,0,1,2,1,1,1,2,3,0,2,2,1,0,1,8,6,0,1,2,1,2,4,4,0,0,0,2,0,0,3,3,2,3,1,2,2,1,2,1,1,2,0,5,1,1,0,2,6,3,4,1,1,3,2,3,
10:55,2,0,3,1,8,1,1,1,0,1,2,1,1,1,2,3,0,3,2,1,0,0,7,6,0,1,2,1,2,4,4,0,0,0,2,0,0,3,3,2,3,1,2,3,1,2,1,1,2,0,5,1,1,0,2,6,3,5,1,1,4,2,3,
10:56,2,0,3,1,8,1,1,1,0,1,2,1,1,1,2,3,0,3,2,1,0,0,7,5,1,1,2,3,2,1,4,0,0,0,2,0,0,2,3,5,3,1,2,3,1,2,1,1,2,0,5,1,1,0,2,6,3,5,1,1,4,2,3,
10:57,2,0,3,1,8,1,1,4,0,1,2,1,1,1,3,3,0,3,2,1,0,0,7,5,1,1,2,3,2,1,6,0,2,0,2,0,0,2,3,4,3,1,2,3,0,2,1,1,2,0,5,1,1,0,2,3,3,5,1,1,1,2,3,
10:58,2,0,3,1,6,1,1,4,0,1,2,1,1,1,3,4,0,3,2,1,0,0,7,5,1,1,2,3,2,0,6,0,4,0,1,0,0,2,3,4,3,1,2,3,0,2,1,1,2,0,2,1,1,0,2,3,3,5,1,2,1,2,3,
10:59,2,0,3,1,6,1,1,6,0,1,2,1,1,1,3,4,1,3,2,1,0,0,4,5,1,1,2,3,2,1,6,0,4,0,1,0,0,0,3,4,3,1,2,3,0,2,1,1,2,0,1,1,1,0,2,3,3,7,1,2,1,2,3,
11:00,2,0,1,1,4,1,1,6,0,1,2,1,1,2,3,7,1,1,2,1,0,0,4,5,1,2,2,3,2,1,6,0,4,0,1,0,0,0,3,4,3,1,2,3,0,2,0,1,2,0,1,1,1,0,2,3,3,7,1,2,1,2,3,
11:01,3,0,1,1,4,1,1,6,1,1,2,1,1,2,3,8,1,1,2,1,0,0,5,5,1,2,2,3,2,1,6,0,4,0,2,2,0,0,1,4,3,1,2,3,0,2,0,1,2,0,2,1,2,0,2,3,3,7,0,2,1,2,3,
11:02,3,0,2,1,4,1,1,6,1,1,2,1,1,1,3,3,1,1,2,1,0,0,5,5,1,2,2,3,0,1,6,0,4,0,2,2,0,0,0,4,1,1,2,3,0,2,0,1,2,0,2,1,2,0,2,3,4,7,0,2,1,2,3,
11:03,3,0,2,1,5,1,1,6,1,1,2,1,0,1,3,5,1,1,2,3,0,0,5,5,1,2,2,3,0,1,6,0,4,0,1,2,0,0,0,4,1,1,2,3,0,2,0,1,2,0,1,1,2,0,2,3,4,7,0,2,1,2,3,
11:04,4,0,0,1,5,1,1,6,1,1,2,1,0,3,3,1,1,1,0,3,0,0,5,5,1,2,2,3,2,1,6,0,4,0,1,2,0,0,0,4,1,1,1,3,0,2,0,1,2,0,1,0,2,0,2,3,3,3,0,2,1,2,3,
11:05,4,0,0,1,5,1,1,6,1,1,0,1,0,3,3,1,1,1,0,3,0,0,7,6,1,2,2,3,2,1,6,0,4,0,1,3,0,0,1,4,2,1,1,3,0,2,0,1,4,1,1,0,2,0,2,2,3,3,0,2,1,2,3,
11:06,4,0,0,1,7,1,1,6,1,1,0,1,0,3,3,1,1,1,0,3,0,0,3,6,1,2,2,3,2,1,4,1,4,0,1,3,0,0,1,4,2,0,0,3,0,2,0,2,4,1,1,0,3,0,2,2,3,3,0,2,1,2,3,
11:07,5,0,0,1,7,1,1,6,1,1,0,1,0,4,3,1,1,1,0,3,0,0,3,2,1,0,2,3,2,1,2,1,4,0,1,3,0,0,1,4,2,0,0,3,0,2,0,2,3,1,1,0,3,0,2,2,3,3,0,2,2,2,3,
11:08,5,2,0,1,7,1,1,6,1,2,0,3,0,4,3,1,1,1,0,4,0,0,3,2,1,0,1,3,2,1,2,1,4,0,1,0,0,0,2,4,2,0,0,3,0,1,0,2,3,1,1,0,3,0,2,0,4,3,0,0,2,2,3,
11:09,5,2,0,1,7,1,1,6,1,2,0,3,0,4,3,4,1,1,1,4,0,1,3,2,1,0,1,2,2,1,2,1,4,2,1,0,0,0,2,4,1,0,0,1,0,1,0,3,3,1,1,0,3,0,2,0,2,3,0,2,2,2,3,
11:10,5,3,0,1,7,1,1,6,1,2,0,3,0,4,1,4,1,1,1,4,0,2,3,2,1,0,0,2,2,1,2,1,4,2,2,1,0,0,2,4,1,0,0,1,1,3,0,5,2,2,1,0,3,0,0,0,0,3,0,2,2,2,3,
11:11,5,3,0,1,7,0,1,6,1,2,0,0,0,4,1,4,1,1,1,4,1,2,3,2,1,0,0,2,2,1,2,1,4,2,2,1,0,0,4,4,1,0,0,1,1,0,0,2,2,2,1,0,3,0,1,0,0,3,0,3,2,2,3,
11:12,5,3,0,1,7,0,1,6,1,0,0,0,0,4,0,4,1,1,1,4,1,2,3,2,1,0,0,2,2,1,2,1,4,2,2,1,0,4,4,4,1,0,0,1,1,0,1,2,2,2,1,0,3,0,1,0,0,3,0,3,2,2,3,
11:13,3,3,0,1,7,0,2,6,1,0,0,0,0,4,0,4,1,1,1,4,1,2,3,4,1,0,0,2,3,2,2,1,4,2,2,1,0,7,4,4,1,0,0,1,1,0,1,0,2,2,1,0,3,0,1,0,0,3,0,3,2,2,3,
11:14,3,3,0,1,4,1,1,3,1,0,0,0,0,4,0,4,1,1,1,2,3,2,3,4,2,2,0,2,3,2,3,2,4,4,2,1,0,7,4,4,1,1,0,1,1,1,1,0,2,2,1,1,1,0,1,0,0,3,0,3,2,2,2,
11:15,3,0,0,1,4,1,1,4,1,0,0,0,0,4,0,4,1,1,1,2,10,2,3,4,2,2,0,2,3,4,4,2,4,4,2,1,0,7,4,4,1,1,1,1,1,3,1,0,2,2,1,1,1,0,1,0,0,3,0,3,3,2,4,
11:16,3,0,0,1,4,1,1,4,1,0,0,0,0,6,0,4,1,1,1,2,9,2,3,4,2,2,0,1,3,5,4,2,4,4,2,1,0,7,4,2,1,1,1,0,1,0,1,0,2,2,1,1,1,0,1,0,0,2,0,3,1,2,4,
11:17,3,0,0,0,4,1,1,0,1,0,0,0,0,6,0,4,1,0,1,3,0,2,3,3,2,2,0,1,3,5,2,2,4,5,2,1,0,7,4,0,1,1,1,0,1,0,1,0,2,2,1,1,1,0,1,0,0,3,0,3,1,2,3,
11:18,3,0,0,0,5,1,1,0,1,0,1,0,0,6,0,4,2,0,1,3,0,2,3,4,2,2,0,1,3,5,2,3,7,5,2,1,0,7,4,0,1,1,1,0,1,0,1,0,2,2,1,2,1,0,2,0,0,3,0,3,1,2,3,
11:19,3,0,0,0,5,1,1,0,1,1,1,0,0,3,0,4,2,0,1,3,0,2,3,4,2,2,0,1,3,2,3,4,7,5,2,1,0,4,4,0,1,1,1,0,1,0,1,0,2,2,1,2,1,0,2,0,0,1,0,3,1,2,3,
11:20,3,0,0,4,4,1,1,0,1,1,1,1,0,3,0,4,2,0,1,3,3,2,3,4,2,2,0,1,3,2,3,4,7,5,3,1,0,4,4,0,1,1,1,0,1,0,1,0,2,2,1,2,1,0,2,0,0,1,0,3,1,2,2,
11:21,2,0,0,4,4,1,2,0,3,1,1,1,0,3,0,4,3,0,1,3,3,2,3,4,2,2,0,1,3,2,4,4,7,5,3,1,0,4,4,0,1,1,1,0,1,0,1,0,2,2,1,2,1,0,2,0,0,1,0,3,1,2,3,
11:22,2,0,0,4,4,1,2,0,2,1,1,1,0,3,0,7,2,0,1,3,3,2,3,4,2,2,0,1,3,2,4,4,3,5,3,1,0,4,4,0,1,1,1,0,1,0,1,0,4,2,0,2,1,0,2,0,0,3,0,3,1,2,3,
11:23,2,1,0,4,4,1,3,0,2,1,1,1,0,3,0,7,2,0,1,1,3,4,5,4,2,2,0,1,3,2,4,4,3,5,0,1,0,4,4,0,1,1,1,0,1,0,1,1,4,2,0,2,1,0,2,0,0,3,1,3,1,2,3,
11:24,2,3,0,0,8,1,3,0,2,1,1,1,0,3,0,7,2,0,1,1,0,4,5,5,2,2,0,1,1,2,4,4,3,5,0,1,0,4,4,0,1,1,1,0,1,0,1,1,4,2,0,3,1,0,2,0,0,3,1,3,2,2,3,
11:25,2,3,0,0,8,1,3,0,2,2,1,1,0,3,0,5,2,0,1,1,0,4,3,5,2,2,2,1,1,2,4,4,3,5,0,2,0,4,3,0,0,1,1,0,1,0,1,1,2,2,0,3,1,0,2,0,0,0,1,3,2,2,3,
11:26,2,3,1,0,8,1,3,0,2,2,1,1,0,3,0,5,2,0,1,1,0,4,3,5,2,2,2,1,1,2,4,4,3,5,0,2,0,4,3,0,0,1,1,0,1,0,1,1,2,0,1,3,0,0,2,0,0,0,1,3,2,2,3,
11:27,2,3,1,0,8,1,3,1,2,2,1,1,0,2,0,5,2,0,1,3,0,4,3,5,0,2,3,1,1,2,4,4,3,5,0,2,0,4,3,0,0,1,1,0,1,0,1,1,3,0,1,3,0,0,2,0,0,1,1,3,0,2,3,
11:28,2,3,1,0,8,1,3,1,2,2,1,1,0,2,1,5,2,0,1,3,0,4,3,2,0,2,3,1,1,2,4,4,4,5,0,2,0,4,3,0,0,1,1,0,1,0,1,1,3,0,1,3,0,2,2,0,0,1,1,3,0,2,3,
11:29,2,3,1,0,8,1,4,1,2,2,1,1,8,3,5,3,2,0,0,3,0,4,3,2,0,2,4,1,1,2,4,2,4,2,1,2,0,4,3,0,0,1,1,0,1,0,1,1,5,0,1,3,0,2,2,0,0,1,1,3,0,2,3,
11:30,2,3,1,0,8,1,4,1,2,4,1,1,8,3,5,3,2,0,0,3,0,4,3,2,0,2,10,1,1,2,4,2,4,2,1,2,0,4,3,0,0,1,1,0,0,0,1,1,5,0,1,3,0,2,2,0,0,1,1,3,0,2,4,
11:31,2,3,3,0,8,1,4,1,2,4,1,2,4,6,1,3,2,0,0,3,0,4,3,2,0,2,10,1,1,2,4,3,4,2,1,2,0,4,0,0,0,1,1,0,0,0,1,1,5,0,1,3,0,2,2,0,0,1,1,3,0,2,4,
11:32,2,3,4,1,8,1,4,1,2,4,1,2,5,6,1,3,2,0,0,3,0,4,3,2,0,2,10,1,1,2,4,3,4,2,1,0,0,0,0,0,0,1,1,0,1,1,0,2,5,0,1,3,0,2,0,0,0,1,1,2,1,2,4,
11:33,2,3,4,1,8,1,4,1,2,4,2,2,5,6,7,3,2,0,0,4,0,4,3,2,0,2,10,1,1,2,4,3,1,2,1,0,0,0,0,0,0,1,1,0,2,1,0,2,5,1,1,4,1,2,0,0,0,2,1,2,1,2,4,
11:34,2,3,4,1,8,1,2,1,2,4,2,2,5,6,3,3,2,0,0,4,0,4,3,3,0,0,10,1,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,2,1,0,2,5,1,1,2,1,2,0,0,0,2,1,0,1,2,4,
11:35,3,3,7,1,8,1,2,3,2,4,2,2,5,6,3,3,2,0,0,4,0,4,3,3,0,0,4,1,0,1,1,3,1,0,1,1,1,0,0,0,0,1,1,0,2,1,0,3,5,1,1,2,1,2,0,0,0,2,1,0,1,2,3,
11:36,5,3,7,1,8,1,2,3,2,4,2,2,0,1,4,3,2,0,0,4,0,4,4,3,0,0,4,0,0,1,1,3,1,0,1,1,1,3,0,0,0,1,0,0,2,1,0,3,5,1,1,2,2,4,0,0,4,3,1,0,2,2,3,
11:37,6,3,8,1,8,1,2,3,2,4,2,2,0,1,4,5,2,0,0,4,0,4,4,3,0,0,4,0,1,0,1,3,1,0,1,1,1,3,0,0,0,1,1,0,2,1,0,3,5,1,3,4,2,4,0,0,0,3,1,0,2,2,4,
11:38,6,3,8,1,8,1,2,3,2,4,2,2,0,1,4,0,0,0,1,0,0,2,4,2,0,0,4,0,2,0,1,2,1,0,1,1,1,2,0,0,0,1,1,0,2,1,0,3,5,2,3,4,3,4,0,0,0,4,1,1,2,2,4,
11:39,3,3,8,2,7,1,3,3,2,2,1,2,0,1,4,0,0,0,1,0,0,2,4,2,0,0,4,0,5,0,1,2,1,0,1,1,1,2,0,0,0,2,1,0,2,1,0,3,5,2,4,4,5,4,0,0,0,4,1,1,2,2,3,
11:40,3,3,8,2,6,1,3,3,3,2,1,2,0,1,4,0,0,0,1,0,0,2,4,2,0,0,5,0,5,0,1,1,1,0,1,1,1,2,0,0,0,2,1,0,2,1,0,3,5,2,4,4,5,4,0,0,0,4,1,1,3,2,3,
11:41,0,4,8,2,6,0,3,3,3,2,1,0,0,2,4,0,0,0,1,0,1,2,5,2,0,0,6,0,5,0,1,1,1,0,1,1,1,2,0,0,0,2,1,0,3,1,0,3,5,2,4,4,5,4,0,0,0,4,1,1,3,2,4,
11:42,0,4,8,2,6,0,3,3,1,2,1,0,0,2,4,1,0,0,1,0,1,2,5,2,0,1,6,0,5,1,1,1,1,5,1,1,1,2,0,0,0,2,1,0,3,1,0,3,3,3,4,4,5,4,0,1,2,4,1,1,3,2,4,
11:43,0,4,8,2,6,0,3,3,1,2,1,0,0,2,4,1,0,0,1,0,1,0,3,2,0,1,6,0,5,1,1,1,1,2,1,1,1,4,0,0,0,2,1,0,3,1,0,1,3,3,4,4,2,5,0,1,3,4,1,1,3,2,3,
11:44,0,1,8,2,6,0,3,3,1,2,1,0,0,2,4,1,0,0,1,1,1,0,2,2,0,1,6,0,5,1,1,1,1,3,1,1,1,4,1,0,0,2,1,0,3,1,0,1,3,3,4,2,2,5,0,1,3,4,0,1,3,2,3,
11:45,0,0,8,2,6,0,3,3,1,2,1,0,0,2,4,1,0,1,1,1,2,0,2,2,0,1,4,0,5,1,1,1,1,3,1,1,1,4,1,0,0,2,1,0,3,1,0,1,3,3,4,2,2,5,0,2,3,4,0,1,3,2,3,
11:46,0,0,8,2,6,2,3,3,5,2,1,0,0,3,4,1,1,1,1,1,2,0,2,1,0,1,4,0,6,1,1,1,1,4,1,1,1,5,1,1,0,2,1,0,3,1,0,1,3,3,2,2,2,5,0,2,3,4,0,1,3,2,3,
11:47,0,0,8,2,6,3,3,3,5,2,1,1,1,3,5,1,1,1,1,1,2,0,2,1,0,1,4,0,6,1,1,3,1,4,1,1,1,5,3,1,0,2,1,0,3,1,0,1,3,3,2,2,2,5,0,2,5,2,0,1,3,2,3,
11:48,0,0,6,2,6,3,2,2,5,2,1,1,1,3,5,1,1,2,1,1,2,0,2,1,0,1,4,0,6,1,1,3,0,4,1,1,1,5,3,1,0,2,3,0,4,1,0,1,2,4,2,2,3,1,0,2,5,2,0,1,3,2,3,
11:49,0,0,6,2,6,3,2,2,5,2,1,1,1,3,5,1,1,2,1,1,2,0,2,1,0,1,3,0,6,1,1,3,0,4,1,1,1,5,3,1,0,2,3,0,4,1,0,1,0,4,2,2,3,1,0,2,5,2,0,1,3,2,3,
11:50,0,0,6,2,6,3,2,2,6,3,1,4,1,3,5,1,1,2,1,1,2,0,2,1,0,1,3,0,6,1,0,3,0,4,0,1,2,5,3,1,0,2,3,0,4,1,0,1,0,4,2,2,3,1,0,2,5,2,0,1,3,2,3,
11:51,0,1,4,2,6,3,2,2,6,4,1,4,1,3,5,1,1,2,1,1,2,0,3,1,1,1,2,0,6,1,0,2,0,4,0,1,3,5,3,1,0,2,3,0,4,1,0,1,0,4,2,2,3,1,0,2,5,2,0,1,3,2,3,
11:52,0,1,4,3,6,4,2,2,6,4,1,4,1,3,5,1,1,2,1,1,2,0,3,1,1,1,2,0,6,1,0,2,1,4,0,1,3,5,3,1,0,2,4,0,2,0,0,1,0,4,2,2,3,1,0,2,2,3,0,1,4,2,3,
11:53,0,5,4,1,6,4,2,2,6,4,0,4,1,2,5,1,1,2,1,1,2,0,3,1,1,1,2,0,6,1,0,2,2,5,0,1,3,5,3,1,0,2,4,0,2,0,0,1,0,4,2,2,3,1,0,2,2,3,0,2,4,2,3,
11:54,0,5,4,1,8,4,2,2,6,4,0,4,1,2,0,1,1,2,1,1,2,0,3,0,1,1,4,0,6,1,0,2,2,5,0,1,4,5,3,1,0,2,4,0,2,0,0,1,0,4,2,2,3,1,0,2,2,3,0,2,4,2,3,
11:55,0,3,1,1,8,4,2,0,6,5,0,4,1,2,0,2,1,2,1,1,2,0,3,1,1,1,4,2,6,1,0,5,2,5,0,0,3,5,3,1,0,1,4,0,2,0,0,0,0,4,2,2,1,1,0,2,2,5,0,2,3,2,4,
11:56,0,3,1,1,4,4,1,0,6,5,0,4,2,2,0,2,2,2,2,1,2,0,3,1,1,1,4,2,6,1,0,5,2,5,0,0,3,5,3,1,0,1,5,0,2,0,0,0,0,4,3,2,1,1,0,2,2,3,0,2,3,2,3,
11:57,0,3,1,1,4,4,1,0,6,2,0,4,2,3,0,2,2,2,2,1,2,0,2,1,1,1,4,2,6,1,0,5,2,5,0,0,3,5,3,1,0,1,4,1,2,0,0,0,0,4,3,2,1,1,0,2,4,3,0,2,3,2,3,
11:58,0,3,0,1,4,4,1,0,6,2,0,4,2,3,0,3,2,2,2,1,2,0,2,1,1,1,4,2,2,1,0,5,2,5,1,0,3,3,3,1,0,1,4,1,2,0,0,0,0,4,1,0,1,1,0,2,4,3,0,0,1,2,2,
11:59,0,3,0,0,4,4,0,0,6,2,0,4,2,3,0,3,3,2,1,1,2,0,2,1,1,1,4,2,1,1,0,5,2,5,1,0,3,3,3,1,0,0,4,2,3,0,0,0,0,1,1,0,1,1,0,2,4,3,0,0,1,2,3,
12:00,0,3,0,0,4,4,0,0,4,2,0,4,2,3,0,0,4,3,1,1,2,2,2,1,1,1,3,2,1,1,0,5,2,5,1,0,3,3,3,2,0,0,1,2,3,0,0,0,0,3,5,0,1,1,0,2,4,3,0,0,1,2,2,
12:01,0,3,0,0,5,4,0,1,4,2,0,4,2,3,0,1,4,3,1,1,3,5,2,1,1,1,0,2,1,1,1,5,2,5,1,0,3,3,3,2,0,1,1,2,1,0,0,0,0,3,5,0,1,1,0,2,4,3,0,0,1,2,3,
12:02,0,3,0,0,2,6,0,1,4,2,0,4,2,1,3,1,4,3,1,2,3,5,1,1,1,0,0,2,1,0,1,5,2,5,1,2,3,3,3,2,0,1,1,2,1,0,0,0,0,2,5,0,1,1,0,3,4,3,0,0,1,2,3,
12:03,0,3,0,0,2,6,0,1,4,2,0,4,2,1,3,1,4,3,1,3,2,5,1,1,1,0,0,2,1,0,1,5,2,1,1,2,3,1,3,3,0,1,1,2,2,2,0,0,0,2,5,0,1,1,0,3,2,5,0,0,1,2,2,
12:04,0,3,0,0,3,6,0,1,4,2,0,4,2,1,3,2,4,3,1,5,2,5,2,1,1,0,0,2,1,0,1,5,2,1,1,2,3,1,0,3,0,1,1,2,2,2,0,0,1,2,5,0,1,0,0,3,2,0,0,1,1,2,2,
12:05,0,3,0,0,3,6,0,1,4,2,0,4,2,1,3,2,4,1,1,2,2,5,2,1,1,0,1,2,1,0,1,5,2,1,1,2,3,1,0,3,0,1,1,2,2,2,0,0,1,2,5,0,1,0,1,4,2,0,0,1,1,2,2,
12:06,0,3,0,0,3,6,1,1,0,2,0,4,3,1,3,2,2,1,1,2,1,5,2,1,1,0,1,2,1,0,1,5,2,1,1,2,3,0,0,2,0,1,1,2,2,2,0,0,1,2,5,0,1,0,1,4,2,1,0,2,1,2,2,
12:07,0,3,0,0,3,4,1,1,0,2,0,3,2,1,3,2,2,1,3,2,1,5,2,1,3,0,1,4,4,0,1,3,2,0,1,2,3,0,0,2,0,1,1,2,2,2,0,0,1,2,5,0,1,0,1,3,2,1,0,2,1,2,2,
12:08,0,3,0,0,3,3,1,4,0,2,1,3,2,1,5,2,2,1,3,2,1,5,2,1,3,0,1,4,5,2,1,3,2,0,1,2,3,0,0,2,0,1,1,2,2,2,0,0,1,2,5,0,1,0,1,3,2,1,0,2,1,2,2,
12:09,0,3,0,0,1,3,1,4,0,2,1,3,2,1,5,2,2,1,3,2,1,2,2,1,0,0,1,4,5,4,1,3,2,0,1,2,3,0,0,2,0,1,1,2,2,2,0,0,2,2,5,0,1,0,2,3,2,1,0,2,1,2,2,
12:10,0,3,0,0,1,3,1,4,0,2,1,3,2,1,6,2,2,1,3,2,1,2,2,2,0,0,1,5,5,4,1,3,3,0,1,2,0,0,0,2,0,1,1,2,1,2,0,0,2,2,1,0,0,0,4,0,2,1,0,2,1,2,2,
12:11,0,1,0,0,1,3,1,4,0,2,1,3,2,1,7,2,2,1,3,3,1,3,1,2,0,0,1,5,2,4,1,4,3,0,4,2,2,0,0,2,0,1,1,2,1,2,1,0,2,2,1,0,0,0,4,0,2,1,0,2,1,2,2,
